# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1547000 1.88042
1548000 1.89009
1549000 2.02544
1550000 2.16808
1551000 2.13771
1552000 2.27485
1553000 2.38163
1554000 2.40983
1555000 2.51167
1556000 2.56274
1557000 2.52036
1558000 2.55702
1559000 2.48316
1560000 2.54202
1561000 2.6454
1562000 2.72003
1563000 2.8106
1564000 2.91429
1565000 2.93206
1566000 2.84565
1567000 2.61634
1568000 2.4494
1569000 2.39667
1570000 2.45035
1571000 2.48756
1572000 2.42406
1573000 2.39763
1574000 2.36635
1575000 2.38945
1576000 2.34977
1577000 2.33954
1578000 2.35758
1579000 2.47932
1580000 2.47915
1581000 2.45353
1582000 2.27848
1583000 2.16499
1584000 2.24027
1585000 2.22419
1586000 2.18727
1587000 2.22175
1588000 2.21637
1589000 2.03446
1590000 1.85295
1591000 1.83258
1592000 1.98993
1593000 2.07925
1594000 2.04555
1595000 1.96688
1596000 1.94901
1597000 1.89617
1598000 1.77777
1599000 1.7643
1600000 1.8129
1601000 1.775
1602000 1.79964
1603000 1.87502
1604000 1.9763
1605000 2.01678
1606000 1.90382
1607000 1.9149
1608000 1.86008
1609000 1.80644
1610000 1.80006
1611000 1.7242
1612000 1.77324
1613000 1.8988
1614000 1.85719
1615000 1.83891
1616000 1.7625
1617000 1.82678
1618000 1.89587
1619000 1.85616
1620000 1.8474
1621000 1.93358
1622000 1.90469
1623000 1.80135
1624000 1.70151
1625000 1.75974
1626000 1.77778
1627000 1.90374
1628000 1.98608
1629000 1.81704
1630000 1.79517
1631000 1.82057
1632000 1.84044
1633000 1.74727
1634000 1.80752
1635000 1.87356
1636000 1.87096
1637000 2.00686
1638000 2.00916
1639000 1.98117
1640000 2.09075
1641000 2.02775
1642000 1.95471
1643000 1.99237
1644000 2.05285
1645000 2.12589
1646000 2.14243
1647000 2.04999
1648000 2.01176
1649000 2.07779
1650000 2.06476
1651000 2.08335
1652000 1.99394
1653000 1.94768
1654000 1.96524
1655000 2.02842
1656000 2.1732
1657000 2.08764
1658000 2.09544
1659000 2.04188
1660000 2.1065
1661000 2.16482
1662000 2.14334
1663000 2.1708
1664000 2.04259
1665000 1.98557
1666000 1.99889
1667000 2.03419
1668000 1.96593
1669000 1.86039
1670000 1.86571
1671000 1.98714
1672000 2.05314
1673000 2.1575
1674000 2.15519
1675000 2.09687
1676000 2.16763
1677000 2.22273
1678000 2.23995
1679000 2.16233
1680000 1.97692
1681000 1.98969
1682000 2.07179
1683000 2.10901
1684000 2.12078
1685000 2.0844
1686000 2.02585
1687000 1.96275
1688000 1.93478
1689000 1.94056
1690000 1.97752
1691000 1.98974
1692000 1.94525
1693000 1.86375
1694000 1.78977
1695000 1.77055
1696000 1.77428
1697000 1.76651
1698000 1.72649
